state,date,tweet_count,total_likes,sentiment_avg,total_retweets,total_followers,most_common_issues,most_common_derogatory_language,most_common_adjectives,top_10_user_screen_name,most_common_hashtag,top_hashtags,top_cleaned_tweet,states_code
Florida,2020-11-06,1144,2761.0,0.011437237762237762,548.0,5115029.0,maga,war,trumpmeltdown,"['mcleod', 'FLPublicAffairs', 'FoxmanMusic', 'DavidDurandMD', 'WBunchuck', 'TheJackHHFenton', 'AngelinaWTSP', 'missny99', 'FSBOHighlands', 'Huntress62']",#trump,['#trump'],['front and center with trump americas'],FL
Florida,2020-11-07,1914,6370.0,0.13993944618599793,1073.0,9353444.0,maga,war,joebiden,"['Ned_James2', 'DavidDurandMD', 'mcleod', 'FLPublicAffairs', 'TheJackHHFenton', 'andreacatlvr', 'NewsToter', 'weenjoy113', 'ButtonFranklin', 'FoxmanMusic']",#trump,['#trump'],['how did that trump landslide work out for you lol bidenharis biden'],FL
Florida,2020-11-08,1287,2685.0,0.13749098679098679,468.0,7690061.0,fraud,war,new,"['Ned_James2', 'TweetMyself_', 'RBradley777', 'FLPublicAffairs', 'edrormba', 'mcleod', 'DonQuixote1950', 'missny99', 'mclozano1111', 'sparkette123']",#trump,['#trump'],['how did that trump landslide work out for you lol bidenharis biden'],FL
Georgia,2020-10-15,138,758.0,-0.0329608695652174,229.0,1833808.0,maga,war,magalandslidevictory,"['MikeLongCounty', '2dialogue', 'tooronlists', 'thewoman62', 'multitasking', 'KoveredChic', 'fkgator', 'searchforuhuru', 'aClarkKentType', 'THEHermanCain']",#trump,['#trump'],['reverend warnock is leading in the polls while and are neck and neck with early voting starting biden is not out of the woods yet can rural america pull the election in trumps favor again gapol bkppolitics'],GA
Georgia,2020-10-16,198,885.0,-0.022238383838383835,269.0,2080827.0,covid,riot,live,"['channel1atlanta', 'ThePBLPodcast', 'Lainey_Classy', 'danablankenhorn', 'jeffnews', 'NealLovesYou', 'fkgator', 'ChattahoocheeJB', '1stChooseGod', 'Studebaker']",#biden,['#biden'],['watch live atlanta news update breaking news weather gawx alwx blm election vote trump protest riots biden covid coronavirus'],GA
Georgia,2020-10-17,83,102.0,0.009121686746987951,50.0,179623.0,maga,war,petty desperate,"['ThePBLPodcast', 'lesatglsi', 'NealLovesYou', 'DarrickWilkins', '1stChooseGod', 'theconnectsean', '2dialogue', 'TheCelebrityXO', 'Grfly_', 'fkgator']",#trump,['#trump'],['republicans are so petty they are mocking biden using a teleprompter and the size of the font on it what a bunch of desperate losers teleprompter biden bidenharris maga maga petty'],GA
Georgia,2020-10-18,70,114.0,0.018721428571428576,22.0,158107.0,gun,kill,democratic own,"['PDMHale', 'lesatglsi', 'brothascomics', 'JackKingston', 'Harmlessoldlady', 'hiphopucit', 'sybil_barrett', 'JlisleW', 'CoryShilts', 'jacknicorose']",#trump,['#trump'],['can i just point out that austria has a  year old leader named meanwhile the usa will either have next year a  year old joebiden or a  donaldtrump thats a  year age gap what has our country come too agelimits'],GA
Georgia,2020-10-19,90,1095.0,-0.08838444444444445,407.0,2664127.0,maga,war,huge,"['2dialogue', 'THEHermanCain', 'MagaUncleL', 'fkgator', 'P2BA1', 'JonesRE', 'ayoshaihi', 'iDesignByPamela', 'Penn_chill', 'FetchYourNews']",#trump,['#trump'],['democratic presidential nominee joebiden has opened up a point lead over president donaldtrump in georgia according to a poll released wednesday fewer than three weeks before the nov  election atlanta'],GA
Georgia,2020-10-20,121,1786.0,0.055808264462809926,532.0,5577218.0,hunterbiden,"criminal, criminal",joebiden strong,"['2dialogue', 'ThePBLPodcast', 'ChattahoocheeJB', 'THEHermanCain', 'Studebaker', 'tooronlists', 'MagaUncleL', 'DarrickWilkins', 'mtawfeeqCNN', 'danablankenhorn']",#trump,['#trump'],['quick takes on current events trump biden election campaign'],GA
Georgia,2020-10-21,109,635.0,-0.047832110091743124,130.0,1361588.0,covid,riot,similar,"['2dialogue', 'mrebz126', 'lesatglsi', 'ChattahoocheeJB', 'VRchetype', 'urbantreasure', 'karolosgrohmann', 'KaraStockton', 'Rhaoul38', 'THEHermanCain']",#trump,['#trump'],['great story from lawyers spurn trump campaign in individual donations including from jones day uselection trump biden'],GA
Georgia,2020-10-22,156,1391.0,0.007034615384615381,394.0,2695049.0,maga,war,only,"['2dialogue', 'ChattahoocheeJB', 'NealLovesYou', 'stelladoyle28', 'EverChristmas', 'ThePBLPodcast', 'THEHermanCain', 'voter_georgia', 'ATLPeach_', 'stephencochran_']",#trump,['#trump'],['the only thing your father loves about you is your name trump maga trump love bidenharris'],GA
Georgia,2020-10-23,525,3323.0,0.03206952380952381,832.0,6464274.0,racist,war,joebiden,"['stephencochran_', 'MrPruneJuice', 'altondrew', 'stelladoyle28', 'ChattahoocheeJB', 'THEHermanCain', 'MikeLongCounty', 'BarryPolis', 'LeadingTheWay', 'JAMMERBONE']","#debates2020,#debate2020,#trump,#biden","['#debates2020,#debate2020,#trump,#biden']",['no oil socialized healthcare amnesty pack the court higher taxes wow these are some serious radical ideas walkaway walkaway debatetonight debate debatenight trump biden'],GA
Georgia,2020-10-24,116,1244.0,-0.059108620689655174,460.0,1506357.0,covid,war,allstar political gapol,"['2dialogue', 'thewoman62', 'DarrickWilkins', 'Studebaker', 'channel1atlanta', 'Dobronyi', 'Paco2K', 'mrebz126', 'Essaypayhw', 'lordthorgorath']",#biden,['#biden'],['if you have a nagging question pick my brain good news question facts factcheck brain art food model insiders joebiden election donaldtrump saturdayvibes motivation holy askmeanything askme'],GA
Georgia,2020-10-25,103,69.0,-0.01049708737864078,17.0,195439.0,covid,war,live tropical covid covid,"['VickieCouch22', 'channel1atlanta', 'ChattahoocheeJB', '2dialogue', 'Dobronyi', 'lesatglsi', 'Roon_Tang', 'fkgator', 'CintiBonnie', 'mrebz126']",#biden,['#biden'],['watch live tropical storm zeta update tropics hurricane txwx lawx mswx alwx gawx scwx tnwx flwx atlwx atltraffic blm maga trump biden vote election covid covid coronavirus protest'],GA
Georgia,2020-10-26,120,1051.0,0.09617916666666666,284.0,3598559.0,china,war,breaking,"['ATLPeach_', 'THEHermanCain', 'VickieCouch22', 'NCalebWard', 'brothascomics', 'DarrickWilkins', 'ant_dobson', 'ccjcadventures', 'Nuppal6', 'VRchetype']",#trump,['#trump'],['i am inviting all listening to billnigut on politicalrewind to visit our twitter feed for not reported news us on biden trump kemp and scotushearings thank you savannah macon atlanta georgia jillbiden biden trump gpbnews gpbpolitics politicsgpb gapol'],GA
Georgia,2020-10-27,158,1049.0,0.08230506329113925,297.0,3887002.0,maga,rage,joebiden,"['NewsFromTiffany', 'THEHermanCain', 'DarrickWilkins', 'michele68917147', 'MikeLongCounty', 'CodeSwitchATL', 'YaleRadioCast', 'danablankenhorn', 'ThePBLPodcast', 'thewoman62']",#trump,['#trump'],['if biden is really headed for a big win why is this blue state in play election donaldtrump electoralcollege joebiden nevada'],GA
Georgia,2020-10-28,178,2555.0,-0.030301685393258428,907.0,5925759.0,"china, hunter biden","criminal, criminal",criminal ignorant,"['MBKrieger', 'THEHermanCain', 'fkgator', 'tooronlists', 'danablankenhorn', '2dialogue', 'ThePBLPodcast', 'mrebz126', 'lesatglsi', 'robwoodyard1']",#trump,['#trump'],['hunter bidens partner drpatrickho in china is missing cnn is not reporting the story of the biden crime family do your research before voting for a criminal joe involved in hunters business since  dont be ignorant election vote'],GA
Georgia,2020-10-29,122,963.0,0.008020491803278686,330.0,1922566.0,covid,rage,live severe covid,"['channel1atlanta', '2dialogue', 'mogimprovement', 'Studebaker', 'TrendwithM', 'THEHermanCain', 'robwoodyard1', 'michele68917147', 'parsawatl', 'danablankenhorn']",#trump,['#trump'],['watch live coverage of hurricane zeta from nola to atlanta gawx lawx mswx alwx tnwx scwx tornado severe flooding blm maga trump biden vote election covid covid coronavirus'],GA
Georgia,2020-10-30,135,1039.0,0.01288962962962963,282.0,4905280.0,covid,war,american automotive automotive,"['DrakeJIRK', 'THEHermanCain', 'BuzWeaver', 'danablankenhorn', '2dialogue', 'ExposureRealty1', 'MikeLongCounty', 'Dobronyi', 'tooronlists', 'PDMHale']",#trump,['#trump'],[' trillion stimulus will be passed by amp on wednesday january   if loses kentucky joebiden georgia bidenharristosaveamerica southcarolina defenddemocracy arizona trump spy tsla'],GA
Georgia,2020-10-31,95,131.0,0.018902105263157894,46.0,193635.0,"maga, make america great again",disgusting,allstar political gapol,"['2dialogue', 'Dobronyi', 'thewoman62', 'Stefwitter1', 'Studebaker', 'RayTurnAtl', 'lesatglsi', 'VickieCouch22', 'pmeilhan', 'danablankenhorn']",#biden,['#biden'],['said it best we dont need a career politician whos out to line his own pockets so vote trump  send that career politician joebiden back to his basement'],GA
Georgia,2020-11-01,159,317.0,0.01618176100628931,66.0,1525864.0,socialism,"kill, terror, terrorist",new,"['2dialogue', 'SilverPride1', 'thewoman62', 'searchforuhuru', 'ConstantRebel55', 'Studebaker', 'ChattahoocheeJB', 'tooronlists', 'ccjcadventures', 'Dobronyi']",#trump,['#trump'],['to my conservative black friends yes i have a few please dont fall for trumps line about biden supposed use of the term superpredators he never said it the superspreaderinchief is trying to work youin more than one way'],GA
Georgia,2020-11-02,217,1831.0,0.12643456221198157,490.0,6141162.0,maga,hate,such such new smart good short,"['PeterSpangler22', '2dialogue', 'danablankenhorn', 'THEHermanCain', 'OnTheGoVIP', 'CodeSwitchATL', 'Dobronyi', 'brothascomics', 'SteveMc228', 'MikeLongCounty']",#trump,['#trump'],['myvote is an investment i want to grow so i need an appreciating asset such as a stock proven to succeed trump not a depreciating asset such as a new smart phone that feels or sounds good for the moment and loses value in short time biden'],GA
Georgia,2020-11-03,231,1148.0,0.13990346320346322,226.0,2421985.0,maga,war,american,"['stephencochran_', 'Studebaker', 'mogimprovement', 'EmechebeUgonna', 'ChesterStarr', 'Doc22515585', 'maga_met', 'relentlesswon', 'tangenttalk', 'robwoodyard1']",#trump,['#trump'],['election politics trump bidenharris trump biden'],GA
Georgia,2020-11-04,459,4317.0,-0.008546840958605664,833.0,4898308.0,fraud,war,able first,"['BuzWeaver', 'AlexaInspire', '2hotradio', 'ExposureRealty1', 'uvvvthechoppas', 'ConstantRebel55', 'stephencochran_', 'Rhaoul38', 'MorenaNatt', 'C_Love1986']","#biden,#trump","['#biden,#trump']",['in ga we were able to vote june th july th then september th followed by october th till october th what is this nonsense burst pipe at the state farm arena the media wanted joebiden to go to bed first trump is running against the establishment'],GA
Georgia,2020-11-05,243,1151.0,0.05872633744855967,260.0,3065352.0,corrupt,war,close,"['ATLPeach_', 'IsbahStudio', 'Scottdell11', 'NealLovesYou', 'ConstantRebel55', 'NawalJAhmed', 'VolkanTopalli', '2dialogue', 'mistahstandout', 'ChesterStarr']",#trump,['#trump'],['donald trumps sex tape leaked firethetrumpregime americasgreatestmistake scottdell bidencorruption bidencorruption americaortrump democratsfortrump donaldtrump donaldtrump donaldtrumpyourefired'],GA
Georgia,2020-11-06,378,1706.0,0.0391037037037037,296.0,2244241.0,fraud,war,trumpmeltdown,"['mrebz126', 'ATLPeach_', 'mhking', 'ConstantRebel55', 'cammcwhirter', 'ChattahoocheeJB', 'TheBigGuyWJCL', 'CodeSwitchATL', 'izzyboltz', 'VolkanTopalli']",#trump,['#trump'],['friday morning biden took the lead in georgia over trump  votes separates them clayton county is still counting ballots that came in on tuesday so that number could change were live with the latest on morningrushatl gapol election'],GA
Georgia,2020-11-07,586,3681.0,0.180490614334471,728.0,2569430.0,maga,war,joebiden,"['PDMHale', 'NatCarterArt', 'rickeybevington', 'MyBlackMatters2', 'BillyHeathFOX5', 'mrebz126', 'robwoodyard1', 'Scottdell11', 'NealLovesYou', 'epimadeeasy']",#biden,['#biden'],['that trump pack hitting right donaldtrump trump pack trumpislosing trumppack donaldtrumppack trumpout trump trump scottdell'],GA
Georgia,2020-11-08,323,1246.0,0.18683962848297214,175.0,1456044.0,maga,war,last,"['ChattahoocheeJB', 'PDMHale', 'NealLovesYou', 'robwoodyard1', 'TheTEEkcom', '2dialogue', 'ATLPeach_', 'DRothsteen', 'cammcwhirter', 'ChesterStarr']",#trump,['#trump'],['i am just saying you leaving or nah notmypresident trump donaldtrump election bidenharis biden'],GA
Hawaii,2020-10-15,26,57.0,0.07708461538461539,8.0,239823.0,covid,war,fyi,"['Oahu_808', 'TiarePalau', 'LuBonLez', 'AlexPreiss4', 'VooDooVikng', 'BertRite', 'richfigel', 'janners808', 'manriquehawaii', 'KealaKaa']",#trump,['#trump'],['this would be perfect timing for biden to claim he has covid hes in deep hit and he needs to take cover to avoid takinganswering questions trump is going to crush him and i love it'],HI
Hawaii,2020-10-16,45,79.0,0.014397777777777768,31.0,272480.0,covid,threat,fridayfunny,"['AlexPreiss4', 'LuBonLez', 'asyoureadthis', 'Sam6869', 'greenmonstah4', '777CHACO', 'AH7E', 'janetlessin', 'richfigel', 'RichardILevine']",#biden,['#biden'],['watching both bidentownhall and trumptownhall on my computer split screen style i muted the guy on the right vote election biden trump democrat republican'],HI
Hawaii,2020-10-17,28,26.0,0.02542142857142857,9.0,93657.0,blacks,"criminal, criminal",black,"['AlexPreiss4', 'healthcarehi', 'U_OF_EXCELLENCE', 'Sam6869', 'manriquehawaii', 'richfigel', 'asyoureadthis', 'patsysweetie', 'Rymanhooley', 'CapsCowboy']",#biden,['#biden'],['gianno caldwell trump has done a lot for blacks dont say i aint black because i wont vote for biden'],HI
Hawaii,2020-10-18,29,21.0,0.012503448275862073,6.0,130130.0,china,"criminal, criminal",votehimout,"['asyoureadthis', 'AlexPreiss4', 'healthcarehi', 'Sam6869', 'richfigel', 'EeekingthruLife', 'Mz_Anna_', 'JaredDuBois', 'hawaiijoerg', 'A_Koscil']",#biden,['#biden'],['biden cuomo democrats targeting jews for destruction'],HI
Hawaii,2020-10-19,42,135.0,0.08261904761904762,21.0,444014.0,corrupt,"criminal, criminal",bidencrimefamiily,"['LuBonLez', 'AlexPreiss4', 'EeekingthruLife', 'Oahu_808', 'manriquehawaii', 'asyoureadthis', 'richfigel', 'todayfeelsgood', 'rtb808pix', 'Xceller8ed']",#trump,['#trump'],['i hope the biden family goes after foxnews and the murdoch family after bidenharris wins in two weeks joebiden wont want to but the murdochmafia needs to be put out of business once and for all'],HI
Hawaii,2020-10-20,36,62.0,-0.17890277777777777,18.0,468600.0,covid,anger,covid,"['LuBonLez', 'AlexPreiss4', 'kertime', 'richfigel', 'BlueTurbanStone', 'BlindSavior', 'HappyChefx', 'BertRite', 'TiarePalau', 'rtb808pix']",#trump,['#trump'],['watching trump called cnn bastards for covering covid hear keilars response on'],HI
Hawaii,2020-10-21,49,24.0,-0.06729183673469387,8.0,375604.0,crookedjoebiden,anger,better,"['mrmojorising', 'asyoureadthis', 'Gionosai', 'richfigel', 'manriquehawaii', 'AlexPreiss4', 'healthcarehi', '777CHACO', 'kellogsintheam', 'kertime']","#biden,#trump2020landslide","['#biden,#trump2020landslide']",['trump wont let joebiden ignore hunterbidens story at the last presidential debate no way out the hunter biden story isnt going away'],HI
Hawaii,2020-10-22,48,95.0,-0.12325416666666666,14.0,446306.0,hunter biden,anger,little,"['LuBonLez', 'AlexPreiss4', 'U_OF_EXCELLENCE', 'kellogsintheam', 'healthcarehi', 'H1omeyJohnson', 'richfigel', 'asyoureadthis', 'Gionosai', 'AuntiTrump']",#trump,['#trump'],['a little over six words but i think this sums it up pretty well murraybaumanfordebatemoderator murraybauman thedebateinsixwords debate presidentialdebate trump biden strangerthings hawkinsindiana strangerthings strangerthings'],HI
Hawaii,2020-10-23,67,167.0,0.05930149253731343,32.0,330774.0,china,war,bright creative great best,"['TiarePalau', 'LuBonLez', 'manriquehawaii', 'saaammiegirl', 'AlexPreiss4', 'libertyusa', 'mrmojorising', 'TruthSpeaksToMe', 'richfigel', 'Julia21023']",#trump,['#trump'],['with all the bright and creative people in this great country this is the best we could come up with debate trump biden sorrytofuturegenerations'],HI
Hawaii,2020-10-24,33,139.0,-0.022296969696969697,20.0,446284.0,corrupt,"criminal, criminal",balanced trumpispathetic,"['LuBonLez', 'healthcarehi', 'mrmojorising', 'manriquehawaii', 'ron_0540', 'asdfjezzayyyyy', 'richfigel', 'Taniabanks24', 'Sam6869', 'MamalovesMaui']",#biden,['#biden'],['i wanna know trump or biden'],HI
Hawaii,2020-10-25,25,43.0,-0.14283200000000001,21.0,137073.0,covid,kill,new,"['777CHACO', 'asyoureadthis', 'manriquehawaii', 'LuBonLez', 'AlexPreiss4', 'Caspinsight', 'Sam6869', 'Kane007', 'U_OF_EXCELLENCE', 'AkuaUli']",#biden,['#biden'],['corrupt hillary used to call opponents deplorables today corrupt biden call them chumps hey kamalaharris what are you going to call them biden calls trump supporters chumps at pennsylvania drivein rally via'],HI
Hawaii,2020-10-26,37,40.0,0.007578378378378373,11.0,398035.0,covid,attack,presidential,"['mrmojorising', 'AlexPreiss4', 'LuBonLez', 'kellogsintheam', 'healthcarehi', 'asyoureadthis', 'Asiaexpat2', 'Taniabanks24', 'Kane007', 'Sam6869']","#crookedjoebiden,#biden,#trumplandslide2020,#crackpipehunter","['#crookedjoebiden,#biden,#trumplandslide2020,#crackpipehunter']",['hes got a plan what is it the same one hes had the last  years hows that working for ya he amp obama owned congress amp white house for  years could have done so much nope they wasted their time accomplishing nothing for americans thats the joebiden we all know'],HI
